level,session,exam_date,question_no,question_type,instruction,question_text,target,options,answer,answer_display
특급II,113,2026-05-23,174,seong-eo,다음 (  ) 안에 알맞은 漢字를 적어 四字成語를 완성하시오.,見蚊(  )劍 : 모기를 보고 칼을 뺌.,,,拔,拔
특급II,113,2026-05-23,175,seong-eo,다음 (  ) 안에 알맞은 漢字를 적어 四字成語를 완성하시오.,雷(  )霹靂 : 우렛소리와 벼락.,,,霆,霆
특급II,113,2026-05-23,176,mean,다음 漢字語의 뜻을 쓰시오.,拖鉤,拖鉤,,갈고리.,갈고리.
특급II,113,2026-05-23,177,mean,다음 漢字語의 뜻을 쓰시오.,蘆葦,蘆葦,,갈대와 억새.,갈대와 억새.
특급II,113,2026-05-23,178,mean,다음 漢字語의 뜻을 쓰시오.,蹉跌,蹉跌,,넘어짐/실패.,넘어짐/실패.
특급II,113,2026-05-23,179,mean,다음 漢字語의 뜻을 쓰시오.,燻肉,燻肉,,훈제 고기.,훈제 고기.
특급II,113,2026-05-23,180,mean,다음 漢字語의 뜻을 쓰시오.,就褥,就褥,,자리에 듦/출산.,자리에 듦/출산.
특급II,113,2026-05-23,181,hanmun,㉠에 들어갈 한자를 고르시오.,"好信不好學, 其蔽也㉠□.",,"[""① 劣"", ""② 賊"", ""③ 拙"", ""④ 患""]",②,②
특급II,113,2026-05-23,182,hanmun,㉡의 文意 상 해석으로 알맞은 것을 고르시오.,其蔽也㉡絞.,,"[""① 따돌림당하다"", ""② 꺼리다"", ""③ 불신하다"", ""④ 얽매이다""]",④,④
특급II,113,2026-05-23,183,hanmun,㉢에 들어갈 한자를 한자로 쓰시오.,好㉢□不好學,,,勇,勇
특급II,113,2026-05-23,184,hanmun,㉣을 해석하시오.,㉣其蔽也狂,,,그 폐단은 광란이다.,그 폐단은 광란이다.
특급II,113,2026-05-23,185,hanmun,㉤의 용법으로 알맞은 것을 고르시오.,詩㉤可以興,,"[""① ~더불어 ~할 수 있다."", ""② ~로써 ~할 수 있다."", ""③ ~에 좋다."", ""④ ~대략 ~이다.""]",②,②
특급II,113,2026-05-23,186,hanmun,㉥에 들어갈 한자를 고르시오.,可以㉥□,,"[""① 思"", ""② 觀"", ""③ 敬"", ""④ 廣""]",②,②
특급II,113,2026-05-23,187,hanmun,㉦을 해석하시오.,可以㉦群,,,무리와 어울릴 수 있다.,무리와 어울릴 수 있다.
특급II,113,2026-05-23,188,hanmun,㉧의 음과 훈을 쓰시오.,㉧邇之事父,,,가까울 이,가까울 이
특급II,113,2026-05-23,189,hanmun,㉠이 뜻하는 바를 쓰시오.,新羅㉠俗,,,풍속,풍속
특급II,113,2026-05-23,190,hanmun,㉡을 해석하시오.,㉡每當,,,매번 ~할 때마다,매번 ~할 때마다
특급II,113,2026-05-23,191,hanmun,㉢은 음력 몇 月인가를 쓰시오.,㉢仲春,,,2월,2월
특급II,113,2026-05-23,192,hanmun,㉣은 어떤 날인지 우리말로 쓰시오.,㉣初八至十五日,,,초여드레부터 보름까지,초여드레부터 보름까지
특급II,113,2026-05-23,193,hanmun,㉤은 누구를 지칭하는지를 쓰시오.,㉤都人士女,,,도성 안의 남녀,도성 안의 남녀
특급II,113,2026-05-23,194,hanmun,㉥은 어떤 집회인가를 고르시오.,爲㉥福會,,"[""① 부처의 가르침을 기리는 집회"", ""② 외적을 물리쳐 달라는 집회"", ""③ 남녀의 만남을 위한 집회"", ""④ 자신의 행운을 비는 집회""]",④,④
특급II,113,2026-05-23,195,hanmun,㉠을 文意에 알맞게 해석하시오.,㉠國之賓也,,,나라의 귀한 손님이다.,나라의 귀한 손님이다.
특급II,113,2026-05-23,196,hanmun,㉡의 音과 訓을 쓰시오.,㉡摠向,,,모두 총,모두 총
특급II,113,2026-05-23,197,hanmun,㉢을 해석하시오.,㉢不虞之事,,,예상치 못한 일,예상치 못한 일
특급II,113,2026-05-23,198,hanmun,㉣의 용법과 일치하는 문장을 고르시오.,㉣如國何,,"[""① 學問如逆水行舟"", ""② 公如大夫入其門"", ""③ 如或知爾"", ""④ 文公如齊""]",③,③
특급II,113,2026-05-23,199,hanmun,㉤의 뜻을 쓰시오.,㉤隱然若長城,,,은연히 장성과 같음,은연히 장성과 같음
특급II,113,2026-05-23,200,hanmun,㉥ '矣'의 용법을 고려하여 해석하시오.,終㉥無憂矣,,,마침내 걱정이 없다.,마침내 걱정이 없다.
