level,session,exam_date,question_no,question_type,instruction,question_text,target,options,answer,answer_display
1급,113,2026-05-23,176,hanjaeo_write,다음 문장의 밑줄 친 漢字語를 正字의 漢字로 쓰시오.,범인의 음침한 얼굴에서 잔혹과 비정을 떠올렸다.,잔혹,,殘酷,殘酷
1급,113,2026-05-23,177,hanjaeo_write,다음 문장의 밑줄 친 漢字語를 正字의 漢字로 쓰시오.,애도의 뜻으로 반기를 게양했다.,반기,,半旗,半旗
1급,113,2026-05-23,178,hanjaeo_write,다음 문장의 밑줄 친 漢字語를 正字의 漢字로 쓰시오.,그녀는 인간관계가 매우 원활하다.,원활,,圓滑,圓滑
1급,113,2026-05-23,179,hanjaeo_write,다음 문장의 밑줄 친 漢字語를 正字의 漢字로 쓰시오.,창랑이 부서지는 절벽 위에 정자가 들어앉아 있다.,창랑,,滄浪,滄浪
1급,113,2026-05-23,180,hanjaeo_write,다음 문장의 밑줄 친 漢字語를 正字의 漢字로 쓰시오.,의사 선생님들이 병실을 회진할 시간이 다가왔다.,회진,,回診,回診
1급,113,2026-05-23,181,mean_to_hanjaeo,다음 뜻을 나타내는 ( ) 안의 漢字語를 正字의 漢字로 쓰시오.,(예금) 일정한 계약에 의하여 은행이나 우체국 따위에 돈을 맡기는 일.,,,預金,預金
1급,113,2026-05-23,182,mean_to_hanjaeo,다음 뜻을 나타내는 ( ) 안의 漢字語를 正字의 漢字로 쓰시오.,(탈모) 모자나 안전모 따위를 벗음.,,,脫帽,脫帽
1급,113,2026-05-23,183,mean_to_hanjaeo,다음 뜻을 나타내는 ( ) 안의 漢字語를 正字의 漢字로 쓰시오.,(일용) 날삯을 받고 파는 품.,,,日傭,日傭
1급,113,2026-05-23,184,mean_to_hanjaeo,다음 뜻을 나타내는 ( ) 안의 漢字語를 正字의 漢字로 쓰시오.,(삽입) 틈이나 구멍 사이에 다른 물체를 끼워 넣음.,,,揷入,揷入
1급,113,2026-05-23,185,mean_to_hanjaeo,다음 뜻을 나타내는 ( ) 안의 漢字語를 正字의 漢字로 쓰시오.,(질식) 숨통이 막히거나 산소가 부족하여 숨을 쉴 수 없게 됨.,,,窒息,窒息
1급,113,2026-05-23,186,mean_to_hanjaeo,다음 뜻을 나타내는 ( ) 안의 漢字語를 正字의 漢字로 쓰시오.,(봉제) 재봉틀이나 손으로 바느질하여 의류나 완구 따위의 제품을 만듦.,,,縫製,縫製
1급,113,2026-05-23,187,mean_to_hanjaeo,다음 뜻을 나타내는 ( ) 안의 漢字語를 正字의 漢字로 쓰시오.,(만용) 분별없이 함부로 날뛰는 용맹.,,,蠻勇,蠻勇
1급,113,2026-05-23,188,mean_to_hanjaeo,다음 뜻을 나타내는 ( ) 안의 漢字語를 正字의 漢字로 쓰시오.,(범람) 바람직하지 못한 것들이 마구 쏟아져 돌아다님.,,,氾濫,氾濫
1급,113,2026-05-23,189,mean_to_hanjaeo,다음 뜻을 나타내는 ( ) 안의 漢字語를 正字의 漢字로 쓰시오.,(정로) 드러나거나 나타남.,,,呈露,呈露
1급,113,2026-05-23,190,mean_to_hanjaeo,다음 뜻을 나타내는 ( ) 안의 漢字語를 正字의 漢字로 쓰시오.,"(철거) 건물, 시설 따위를 무너뜨려 없애거나 걷어치움.",,,撤去,撤去
1급,113,2026-05-23,191,mean,다음 漢字語의 뜻을 쓰시오.,撰述,撰述,,글을 지어 서술함.,글을 지어 서술함.
1급,113,2026-05-23,192,mean,다음 漢字語의 뜻을 쓰시오.,挽歌,挽歌,,죽은 사람을 슬퍼하는 노래.,죽은 사람을 슬퍼하는 노래.
1급,113,2026-05-23,193,mean,다음 漢字語의 뜻을 쓰시오.,甲胄,甲胄,,갑옷과 투구.,갑옷과 투구.
1급,113,2026-05-23,194,mean,다음 漢字語의 뜻을 쓰시오.,聳空,聳空,,공중으로 높이 솟음.,공중으로 높이 솟음.
1급,113,2026-05-23,195,mean,다음 漢字語의 뜻을 쓰시오.,惰性,惰性,,게으른 성질.,게으른 성질.
1급,113,2026-05-23,196,mean,다음 漢字語의 뜻을 쓰시오.,恪固,恪固,,삼가고 굳셈.,삼가고 굳셈.
1급,113,2026-05-23,197,mean,다음 漢字語의 뜻을 쓰시오.,摩擦,摩擦,,서로 비빔.,서로 비빔.
1급,113,2026-05-23,198,mean,다음 漢字語의 뜻을 쓰시오.,船暈,船暈,,뱃멀미.,뱃멀미.
1급,113,2026-05-23,199,mean,다음 漢字語의 뜻을 쓰시오.,耐乏,耐乏,,가난과 결핍을 견딤.,가난과 결핍을 견딤.
1급,113,2026-05-23,200,mean,다음 漢字語의 뜻을 쓰시오.,寵兒,寵兒,,총애를 받는 아이/사람.,총애를 받는 아이/사람.
