level,session,exam_date,question_no,question_type,instruction,question_text,target,options,answer,answer_display,image_path
6급,83,2018.11.24,70,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,소년과 도시에서 전학 온 소녀의 시선이 마주칩니다.,소녀,,少女,少女,
6급,83,2018.11.24,71,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,예전의 임금들은 백성이 태평하기를 기원했습니다.,백성,,百姓,百姓,
6급,83,2018.11.24,72,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,때와 장소에 맞는 옷차림을 하겠습니다.,장소,,場所,場所,
6급,83,2018.11.24,73,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,씨름 경기가 끝났을 때에 가장 많이 이긴 사람이 천하장사가 됩니다.,천하,,天下,天下,
6급,83,2018.11.24,74,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,일기를 쓸 때에는 솔직하게 쓰는 것이 중요해요.,일기,,日記,日記,
6급,83,2018.11.24,75,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,그 가수는 무대 매너가 좋습니다.,가수,,歌手,歌手,
6급,83,2018.11.24,76,banui_select,다음 漢字의 반대 또는 상대되는 글자를 골라 그 번호를 쓰세요.,,南,"[""① 式"", ""② 花"", ""③ 北"", ""④ 死""]",③,北,
6급,83,2018.11.24,77,banui_select,다음 漢字의 반대 또는 상대되는 글자를 골라 그 번호를 쓰세요.,,夜,"[""① 重"", ""② 晝"", ""③ 書"", ""④ 畫""]",②,晝,
6급,83,2018.11.24,78,banui_select,다음 漢字의 반대 또는 상대되는 글자를 골라 그 번호를 쓰세요.,,冬,"[""① 夏"", ""② 勇"", ""③ 朝"", ""④ 萬""]",①,夏,
6급,83,2018.11.24,79,yui,다음 漢字와 뜻이 비슷한 漢字를 골라 그 번호를 쓰세요.,,木,"[""① 形"", ""② 飮"", ""③ 植"", ""④ 樹""]",④,樹,
6급,83,2018.11.24,80,yui,다음 漢字와 뜻이 비슷한 漢字를 골라 그 번호를 쓰세요.,,計,"[""① 章"", ""② 勝"", ""③ 算"", ""④ 電""]",③,算,
6급,83,2018.11.24,81,seong-eo,다음 ( ) 안에 알맞은 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,白衣民() : 흰옷을 입은 민,白衣民(),"[""① 形"", ""② 飮"", ""③ 植"", ""④ 樹"", ""⑤ 昨"", ""⑥ 線"", ""⑦ 綠"", ""⑧ 族""]",⑧,族,
6급,83,2018.11.24,82,seong-eo,다음 ( ) 안에 알맞은 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,()明正大 : 하는 일이나 태,()明正大,"[""① 形"", ""② 飮"", ""③ 植"", ""④ 樹"", ""⑤ 昨"", ""⑥ 線"", ""⑦ 綠"", ""⑧ 族""]",②,飮,
6급,83,2018.11.24,83,seong-eo,다음 ( ) 안에 알맞은 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,草()同色 : 풀과 녹색은 같 은 빛깔이라는,草()同色,"[""① 形"", ""② 飮"", ""③ 植"", ""④ 樹"", ""⑤ 昨"", ""⑥ 線"", ""⑦ 綠"", ""⑧ 族""]",⑦,綠,
6급,83,2018.11.24,84,dongeum,다음 중 소리(音)는 같으나 뜻(訓)이 다른 漢字를 골라 그 번호를 쓰세요.,,郡,"[""① 運"", ""② 軍"", ""③ 車"", ""④ 東""]",②,軍,
6급,83,2018.11.24,85,dongeum,다음 중 소리(音)는 같으나 뜻(訓)이 다른 漢字를 골라 그 번호를 쓰세요.,,弱,"[""① 樂"", ""② 業"", ""③ 果"", ""④ 藥""]",④,藥,
6급,83,2018.11.24,86,mean_select,다음 뜻에 맞는 漢字語를 <보기>에서 찾아 그 번호를 쓰세요.,병자가 앓아누워 있는 자리,병자가 앓아누워 있는 자리,"[""① 窓門"", ""② 銀行"", ""③ 病席"", ""④ 淸風"", ""⑤ 靑春"", ""⑥ 陽地""]",③,病席,
6급,83,2018.11.24,87,mean_select,다음 뜻에 맞는 漢字語를 <보기>에서 찾아 그 번호를 쓰세요.,부드럽고 맑은 바람,부드럽고 맑은 바람,"[""① 窓門"", ""② 銀行"", ""③ 病席"", ""④ 淸風"", ""⑤ 靑春"", ""⑥ 陽地""]",④,淸風,
6급,83,2018.11.24,88,stroke,다음 漢字의 짙게 표시한 획은 몇 번째 쓰는 획인지 <보기>에서 찾아 그 번호를 쓰세요.,,,"[""① 첫 번째"", ""② 두 번째"", ""③ 세 번째"", ""④ 네 번째"", ""⑤ 다섯 번째"", ""⑥ 여섯 번째"", ""⑦ 일곱 번째"", ""⑧ 여덟 번째"", ""⑨ 아홉 번째"", ""⑩ 열 번째""]",④,네 번째,exam-strokes/stroke_6_83_88.png
6급,83,2018.11.24,89,stroke,다음 漢字의 짙게 표시한 획은 몇 번째 쓰는 획인지 <보기>에서 찾아 그 번호를 쓰세요.,,,"[""① 첫 번째"", ""② 두 번째"", ""③ 세 번째"", ""④ 네 번째"", ""⑤ 다섯 번째"", ""⑥ 여섯 번째"", ""⑦ 일곱 번째"", ""⑧ 여덟 번째"", ""⑨ 아홉 번째"", ""⑩ 열 번째""]",⑦,일곱 번째,exam-strokes/stroke_6_83_89.png
6급,83,2018.11.24,90,stroke,다음 漢字의 짙게 표시한 획은 몇 번째 쓰는 획인지 <보기>에서 찾아 그 번호를 쓰세요.,,,"[""① 첫 번째"", ""② 두 번째"", ""③ 세 번째"", ""④ 네 번째"", ""⑤ 다섯 번째"", ""⑥ 여섯 번째"", ""⑦ 일곱 번째"", ""⑧ 여덟 번째"", ""⑨ 아홉 번째"", ""⑩ 열 번째""]",⑤,다섯 번째,exam-strokes/stroke_6_83_90.png
6급,84,2019.02.23,1,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,天才,,천재,천재,
6급,84,2019.02.23,2,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,注意,,주의,주의,
6급,84,2019.02.23,3,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,西洋式,,서양식,서양식,
6급,84,2019.02.23,4,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,發行,,발행,발행,
6급,84,2019.02.23,5,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,代表,,대표,대표,
6급,84,2019.02.23,6,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,消失,,소실,소실,
6급,84,2019.02.23,7,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,光線,,광선,광선,
6급,84,2019.02.23,8,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,休火山,,휴화산,휴화산,
6급,84,2019.02.23,9,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,南向,,남향,남향,
6급,84,2019.02.23,10,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,直感,,직감,직감,
6급,84,2019.02.23,11,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,本業,,본업,본업,
6급,84,2019.02.23,12,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,頭目,,두목,두목,
6급,84,2019.02.23,13,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,有用,,유용,유용,
6급,84,2019.02.23,14,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,運身,,운신,운신,
6급,84,2019.02.23,15,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,始祖,,시조,시조,
6급,84,2019.02.23,16,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,家庭,,가정,가정,
6급,84,2019.02.23,17,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,林野,,임야,임야,
6급,84,2019.02.23,18,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,綠色,,녹색,녹색,
6급,84,2019.02.23,19,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,勝者,,승자,승자,
6급,84,2019.02.23,20,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,反省文,,반성문,반성문,
6급,84,2019.02.23,21,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,通信,,통신,통신,
6급,84,2019.02.23,22,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,形言,,형언,형언,
6급,84,2019.02.23,23,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,答禮,,답례,답례,
6급,84,2019.02.23,24,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,男女共學,,남녀공학,남녀공학,
6급,84,2019.02.23,25,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,窓口,,창구,창구,
6급,84,2019.02.23,26,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,作別,,작별,작별,
6급,84,2019.02.23,27,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,集中力,,집중력,집중력,
6급,84,2019.02.23,28,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,醫術,,의술,의술,
6급,84,2019.02.23,29,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,先親,,선친,선친,
6급,84,2019.02.23,30,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,弱體,,약체,약체,
6급,84,2019.02.23,31,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,部下,,부하,부하,
6급,84,2019.02.23,32,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,合成,,합성,합성,
6급,84,2019.02.23,33,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,苦樂,,고락,고락,
6급,84,2019.02.23,34,hunum,다음 漢字의 訓과 音을 쓰세요.,,角,,뿔 각,뿔 각,
6급,84,2019.02.23,35,hunum,다음 漢字의 訓과 音을 쓰세요.,,堂,,집 당,집 당,
6급,84,2019.02.23,36,hunum,다음 漢字의 訓과 音을 쓰세요.,,短,,짧을 단,짧을 단,
6급,84,2019.02.23,37,hunum,다음 漢字의 訓과 音을 쓰세요.,,油,,기름 유,기름 유,
6급,84,2019.02.23,38,hunum,다음 漢字의 訓과 音을 쓰세요.,,食,,먹을 식,먹을 식,
6급,84,2019.02.23,39,hunum,다음 漢字의 訓과 音을 쓰세요.,,會,,모일 회,모일 회,
6급,84,2019.02.23,40,hunum,다음 漢字의 訓과 音을 쓰세요.,,育,,기를 육,기를 육,
6급,84,2019.02.23,41,hunum,다음 漢字의 訓과 音을 쓰세요.,,族,,겨레 족,겨레 족,
6급,84,2019.02.23,42,hunum,다음 漢字의 訓과 音을 쓰세요.,,現,,나타날 현,나타날 현,
6급,84,2019.02.23,43,hunum,다음 漢字의 訓과 音을 쓰세요.,,路,,길 로,길 로,
6급,84,2019.02.23,44,hunum,다음 漢字의 訓과 音을 쓰세요.,,待,,기다릴 대,기다릴 대,
6급,84,2019.02.23,45,hunum,다음 漢字의 訓과 音을 쓰세요.,,孫,,손자 손,손자 손,
6급,84,2019.02.23,46,hunum,다음 漢字의 訓과 音을 쓰세요.,,秋,,가을 추,가을 추,
6급,84,2019.02.23,47,hunum,다음 漢字의 訓과 音을 쓰세요.,,溫,,따뜻할 온,따뜻할 온,
6급,84,2019.02.23,48,hunum,다음 漢字의 訓과 音을 쓰세요.,,然,,그럴 연,그럴 연,
6급,84,2019.02.23,49,hunum,다음 漢字의 訓과 音을 쓰세요.,,第,,차례 제,차례 제,
6급,84,2019.02.23,50,hunum,다음 漢字의 訓과 音을 쓰세요.,,社,,모일 사,모일 사,
6급,84,2019.02.23,51,hunum,다음 漢字의 訓과 音을 쓰세요.,,陽,,볕 양,볕 양,
6급,84,2019.02.23,52,hunum,다음 漢字의 訓과 音을 쓰세요.,,畫,,그림 화,그림 화,
6급,84,2019.02.23,53,hunum,다음 漢字의 訓과 音을 쓰세요.,,特,,특별할 특,특별할 특,
6급,84,2019.02.23,54,hunum,다음 漢字의 訓과 音을 쓰세요.,,夏,,여름 하,여름 하,
6급,84,2019.02.23,55,hunum,다음 漢字의 訓과 音을 쓰세요.,,號,,이름 호,이름 호,
6급,84,2019.02.23,56,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,그는 매사에 소심한 겁쟁이입니다.,소심,,小心,小心,
6급,84,2019.02.23,57,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,시간이 쏜살처럼 지나갑니다.,시간,,時間,時間,
6급,84,2019.02.23,58,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,그 기자는 청와대를 출입합니다.,출입,,出入,出入,
6급,84,2019.02.23,59,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,서울의 공기가 많이 깨끗해졌습니다.,공기,,空氣,空氣,
6급,84,2019.02.23,60,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,소수의 의견도 소중하게 여깁니다.,소수,,少數,少數,
6급,84,2019.02.23,61,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,요즘 자율 자동차가 빠르게 개발되고 있습니다.,자동차,,自動車,自動車,
6급,84,2019.02.23,62,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,우리학교 교화는 국화입니다.,교화,,校花,校花,
6급,84,2019.02.23,63,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,인명은 하늘의 뜻에 달려 있다고 합니다.,인명,,人命,人命,
6급,84,2019.02.23,64,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,초목이 우거진 숲길을 거닐었습니다.,초목,,草木,草木,
6급,84,2019.02.23,65,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,나는 편안하게 의자에 앉아 책을 읽었습니다.,편안,,便安,便安,
6급,84,2019.02.23,66,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,일본군은 패색이 짙어지자 바로 백기를 들었습니다.,백기,,白旗,白旗,
6급,84,2019.02.23,67,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,어머니는 지급 읍내에 나가고 안 계십니다.,읍내,,邑內,邑內,
6급,84,2019.02.23,68,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,옛 어른들은 효도를 덕목의 으뜸으로 칩니다.,효도,,孝道,孝道,
6급,84,2019.02.23,69,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,우리 전통 한지로 연을 만들었습니다.,한지,,韓紙,韓紙,
6급,84,2019.02.23,70,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,그는 그 사건을 취재하여 기사로 썼습니다.,기사,,記事,記事,
6급,84,2019.02.23,71,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,꿈 많은 청년들의 일자리가 시급합니다.,청년,,靑年,靑年,
6급,84,2019.02.23,72,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,고향 집을 가려면 시외버스를 몇 번이나 갈아타야 합니다.,시외,,市外,市外,
6급,84,2019.02.23,73,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,정성이 부족하면 요리가 맛있을 수 없습니다.,부족,,不足,不足,
6급,84,2019.02.23,74,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,숨어 있던 문제가 수면 위로 떠올랐습니다.,수면,,水面,水面,
6급,84,2019.02.23,75,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,가수는 잘 늙지 않는 것 같습니다.,가수,,歌手,歌手,
6급,84,2019.02.23,76,banui_select,다음 漢字의 반대 또는 상대되는 글자를 골라 그 번호를 쓰세요.,,後,"[""① 強"", ""② 前"", ""③ 百"", ""④ 美""]",②,前,
6급,84,2019.02.23,77,banui_select,다음 漢字의 반대 또는 상대되는 글자를 골라 그 번호를 쓰세요.,,今,"[""① 昨"", ""② 新"", ""③ 使"", ""④ 對""]",①,昨,
6급,84,2019.02.23,78,banui_select,다음 漢字의 반대 또는 상대되는 글자를 골라 그 번호를 쓰세요.,,夜,"[""① 室"", ""② 晝"", ""③ 金"", ""④ 夕""]",②,晝,
6급,84,2019.02.23,79,yui,다음 漢字와 뜻이 비슷한 漢字를 골라 그 번호를 쓰세요.,,衣,"[""① 米"", ""② 服"", ""③ 和"", ""④ 樹""]",②,服,
6급,84,2019.02.23,80,yui,다음 漢字와 뜻이 비슷한 漢字를 골라 그 번호를 쓰세요.,,區,"[""① 科"", ""② 分"", ""③ 村"", ""④ 敎""]",②,分,
6급,84,2019.02.23,81,seong-eo,다음 ( ) 안에 알맞은 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,千萬多() : 아주 다행함.,千萬多(),"[""① 東"", ""② 各"", ""③ 民"", ""④ 幸"", ""⑤ 死"", ""⑥ 公"", ""⑦ 老"", ""⑧ 病""]",④,幸,
6급,84,2019.02.23,82,seong-eo,다음 ( ) 안에 알맞은 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,()明正大 : 사사로움이나 그릇됨이 없이 아주정당하고 떳떳함.,()明正大,"[""① 東"", ""② 各"", ""③ 民"", ""④ 幸"", ""⑤ 死"", ""⑥ 公"", ""⑦ 老"", ""⑧ 病""]",⑥,公,
6급,84,2019.02.23,83,seong-eo,다음 ( ) 안에 알맞은 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,九()一生 : 아홉 번 죽을 뻔하다 한 번 살아,九()一生,"[""① 東"", ""② 各"", ""③ 民"", ""④ 幸"", ""⑤ 死"", ""⑥ 公"", ""⑦ 老"", ""⑧ 病""]",⑤,死,
6급,84,2019.02.23,84,dongeum,다음 중 소리(音)는 같으나 뜻(訓)이 다른 漢字를 골라 그 번호를 쓰세요.,,弟,"[""① 朝"", ""② 理"", ""③ 題"", ""④ 英""]",③,題,
6급,84,2019.02.23,85,dongeum,다음 중 소리(音)는 같으나 뜻(訓)이 다른 漢字를 골라 그 번호를 쓰세요.,,章,"[""① 書"", ""② 長"", ""③ 開"", ""④ 近""]",②,長,
6급,84,2019.02.23,86,mean_select,다음 뜻에 맞는 漢字語를 <보기>에서 찾아 그 번호를 쓰세요.,공의 속도,공의 속도,"[""① 農場"", ""② 春風"", ""③ 球速"", ""④ 平地"", ""⑤ 洞里"", ""⑥ 黃海""]",③,球速,
6급,84,2019.02.23,87,mean_select,다음 뜻에 맞는 漢字語를 <보기>에서 찾아 그 번호를 쓰세요.,마을,마을,"[""① 農場"", ""② 春風"", ""③ 球速"", ""④ 平地"", ""⑤ 洞里"", ""⑥ 黃海""]",⑤,洞里,
6급,84,2019.02.23,88,stroke,다음 漢字의 짙게 표시한 획은 몇 번째 쓰는 획인지 <보기>에서 찾아 그 번호를 쓰세요.,,,"[""① 첫 번째"", ""② 두 번째"", ""③ 세 번째"", ""④ 네 번째"", ""⑤ 다섯 번째"", ""⑥ 여섯 번째"", ""⑦ 일곱 번째"", ""⑧ 여덟 번째"", ""⑨ 아홉 번째"", ""⑩ 열 번째"", ""⑪ 열한 번째"", ""⑫ 열두 번째""]",⑤,다섯 번째,exam-strokes/stroke_6_84_88.png
6급,84,2019.02.23,89,stroke,다음 漢字의 짙게 표시한 획은 몇 번째 쓰는 획인지 <보기>에서 찾아 그 번호를 쓰세요.,,,"[""① 첫 번째"", ""② 두 번째"", ""③ 세 번째"", ""④ 네 번째"", ""⑤ 다섯 번째"", ""⑥ 여섯 번째"", ""⑦ 일곱 번째"", ""⑧ 여덟 번째"", ""⑨ 아홉 번째"", ""⑩ 열 번째"", ""⑪ 열한 번째"", ""⑫ 열두 번째""]",⑧,여덟 번째,exam-strokes/stroke_6_84_89.png
6급,84,2019.02.23,90,stroke,다음 漢字의 짙게 표시한 획은 몇 번째 쓰는 획인지 <보기>에서 찾아 그 번호를 쓰세요.,,,"[""① 첫 번째"", ""② 두 번째"", ""③ 세 번째"", ""④ 네 번째"", ""⑤ 다섯 번째"", ""⑥ 여섯 번째"", ""⑦ 일곱 번째"", ""⑧ 여덟 번째"", ""⑨ 아홉 번째"", ""⑩ 열 번째"", ""⑪ 열한 번째"", ""⑫ 열두 번째""]",⑥,여섯 번째,exam-strokes/stroke_6_84_90.png
6급,85,2019.06.01,1,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,黃海,,황해,황해,
6급,85,2019.06.01,2,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,發表,,발표,발표,
6급,85,2019.06.01,3,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,使用,,사용,사용,
6급,85,2019.06.01,4,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,和合,,화합,화합,
6급,85,2019.06.01,5,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,共通,,공통,공통,
6급,85,2019.06.01,6,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,山林,,산림,산림,
6급,85,2019.06.01,7,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,新聞,,신문,신문,
6급,85,2019.06.01,8,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,意圖,,의도,의도,
6급,85,2019.06.01,9,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,所重,,소중,소중,
6급,85,2019.06.01,10,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,公正,,공정,공정,
6급,85,2019.06.01,11,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,現場,,현장,현장,
6급,85,2019.06.01,12,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,有利,,유리,유리,
6급,85,2019.06.01,13,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,發表,,직선,직선,
6급,85,2019.06.01,14,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,平行,,평행,평행,
6급,85,2019.06.01,15,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,自身,,자신,자신,
6급,85,2019.06.01,16,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,世界,,세계,세계,
6급,85,2019.06.01,17,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,對話,,대화,대화,
6급,85,2019.06.01,18,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,近代,,근대,근대,
6급,85,2019.06.01,19,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,野生,,야생,야생,
6급,85,2019.06.01,20,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,石油,,석유,석유,
6급,85,2019.06.01,21,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,水面,,수면,수면,
6급,85,2019.06.01,22,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,午後,,오후,오후,
6급,85,2019.06.01,23,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,感動,,감동,감동,
6급,85,2019.06.01,24,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,開市,,개시,개시,
6급,85,2019.06.01,25,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,電球,,전구,전구,
6급,85,2019.06.01,26,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,今方,,금방,금방,
6급,85,2019.06.01,27,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,食堂,,식당,식당,
6급,85,2019.06.01,28,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,神童,,신동,신동,
6급,85,2019.06.01,29,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,白米,,백미,백미,
6급,85,2019.06.01,30,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,出席,,출석,출석,
6급,85,2019.06.01,31,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,反省,,반성,반성,
6급,85,2019.06.01,32,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,信號,,신호,신호,
6급,85,2019.06.01,33,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,窓門,,창문,창문,
6급,85,2019.06.01,34,hunum,다음 漢字의 訓과 音을 쓰세요.,,親,,친할 친,친할 친,
6급,85,2019.06.01,35,hunum,다음 漢字의 訓과 音을 쓰세요.,,路,,길 로,길 로,
6급,85,2019.06.01,36,hunum,다음 漢字의 訓과 音을 쓰세요.,,外,,바깥 외,바깥 외,
6급,85,2019.06.01,37,hunum,다음 漢字의 訓과 音을 쓰세요.,,郡,,고을 군,고을 군,
6급,85,2019.06.01,38,hunum,다음 漢字의 訓과 音을 쓰세요.,,待,,기다릴 대,기다릴 대,
6급,85,2019.06.01,39,hunum,다음 漢字의 訓과 音을 쓰세요.,,半,,반 반,반 반,
6급,85,2019.06.01,40,hunum,다음 漢字의 訓과 音을 쓰세요.,,雪,,눈 설,눈 설,
6급,85,2019.06.01,41,hunum,다음 漢字의 訓과 音을 쓰세요.,,特,,특별할 특,특별할 특,
6급,85,2019.06.01,42,hunum,다음 漢字의 訓과 音을 쓰세요.,,目,,눈 목,눈 목,
6급,85,2019.06.01,43,hunum,다음 漢字의 訓과 音을 쓰세요.,,飮,,마실 음,마실 음,
6급,85,2019.06.01,44,hunum,다음 漢字의 訓과 音을 쓰세요.,,朝,,아침 조,아침 조,
6급,85,2019.06.01,45,hunum,다음 漢字의 訓과 音을 쓰세요.,,永,,길 영,길 영,
6급,85,2019.06.01,46,hunum,다음 漢字의 訓과 音을 쓰세요.,,京,,서울 경,서울 경,
6급,85,2019.06.01,47,hunum,다음 漢字의 訓과 音을 쓰세요.,,等,,무리 등,무리 등,
6급,85,2019.06.01,48,hunum,다음 漢字의 訓과 音을 쓰세요.,,病,,병 병,병 병,
6급,85,2019.06.01,49,hunum,다음 漢字의 訓과 音을 쓰세요.,,形,,모양 형,모양 형,
6급,85,2019.06.01,50,hunum,다음 漢字의 訓과 音을 쓰세요.,,集,,모을 집,모을 집,
6급,85,2019.06.01,51,hunum,다음 漢字의 訓과 音을 쓰세요.,,根,,뿌리 근,뿌리 근,
6급,85,2019.06.01,52,hunum,다음 漢字의 訓과 音을 쓰세요.,,理,,다스릴 리,다스릴 리,
6급,85,2019.06.01,53,hunum,다음 漢字의 訓과 音을 쓰세요.,,失,,잃을 실,잃을 실,
6급,85,2019.06.01,54,hunum,다음 漢字의 訓과 音을 쓰세요.,,美,,아름다울 미,아름다울 미,
6급,85,2019.06.01,55,hunum,다음 漢字의 訓과 音을 쓰세요.,,交,,사귈 교,사귈 교,
6급,85,2019.06.01,56,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,"촌락 지역에서는 일손 부족, 고령화, 폐교 등의 문제가 나타납니다.",부족,,不足,不足,
6급,85,2019.06.01,57,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,신호에 맞추어 한 명씩 동시에 출발합니다.,동시,,同時,同時,
6급,85,2019.06.01,58,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,실내는 적정 온도를 유지합니다.,실내,,室內,室內,
6급,85,2019.06.01,59,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,"여가, 문화생활, 교육 등은 더나은 생활을 위해 필요한 것입니다.",교육,,敎育,敎育,
6급,85,2019.06.01,60,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,작은아버지의 아들은 사촌입니다.,사촌,,四寸,四寸,
6급,85,2019.06.01,61,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,부모님을 공경하고 기쁘게 해드립니다.,부모,,父母,父母,
6급,85,2019.06.01,62,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,풍선 속을 가득 채운 것은 공기입니다.,공기,,空氣,空氣,
