level,session,exam_date,question_no,question_type,instruction,question_text,target,options,answer,answer_display,image_path
8급,84,2019-02-23,21,select_hanja,다음 밑줄 친 말에 해당하는 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,밤새 흰 눈이 내렸습니다,흰,"[""① 人"", ""② 外"", ""③ 王"", ""④ 北"", ""⑤ 水"", ""⑥ 七"", ""⑦ 火"", ""⑧ 母"", ""⑨ 白"", ""⑩ 長""]",⑨,白,
8급,84,2019-02-23,22,select_hanja,다음 밑줄 친 말에 해당하는 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,화초에 물을 줍니다,물,"[""① 人"", ""② 外"", ""③ 王"", ""④ 北"", ""⑤ 水"", ""⑥ 七"", ""⑦ 火"", ""⑧ 母"", ""⑨ 白"", ""⑩ 長""]",⑤,水,
8급,84,2019-02-23,23,select_hanja,다음 밑줄 친 말에 해당하는 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,어머니와 시장에 갑니다,어머니,"[""① 人"", ""② 外"", ""③ 王"", ""④ 北"", ""⑤ 水"", ""⑥ 七"", ""⑦ 火"", ""⑧ 母"", ""⑨ 白"", ""⑩ 長""]",⑧,母,
8급,84,2019-02-23,24,select_hanja,다음 밑줄 친 말에 해당하는 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,그 사람은 부지런합니다,사람,"[""① 人"", ""② 外"", ""③ 王"", ""④ 北"", ""⑤ 水"", ""⑥ 七"", ""⑦ 火"", ""⑧ 母"", ""⑨ 白"", ""⑩ 長""]",①,人,
8급,84,2019-02-23,25,select_hanja,다음 밑줄 친 말에 해당하는 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,언제나 불을 조심합니다,불,"[""① 人"", ""② 外"", ""③ 王"", ""④ 北"", ""⑤ 水"", ""⑥ 七"", ""⑦ 火"", ""⑧ 母"", ""⑨ 白"", ""⑩ 長""]",⑦,火,
8급,84,2019-02-23,26,select_hanja,다음 밑줄 친 말에 해당하는 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,선조 임금 때 임진왜란 이 일어났습니다,임금,"[""① 人"", ""② 外"", ""③ 王"", ""④ 北"", ""⑤ 水"", ""⑥ 七"", ""⑦ 火"", ""⑧ 母"", ""⑨ 白"", ""⑩ 長""]",③,王,
8급,84,2019-02-23,27,select_hanja,다음 밑줄 친 말에 해당하는 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,바깥 날씨가 춥습니다,바깥,"[""① 人"", ""② 外"", ""③ 王"", ""④ 北"", ""⑤ 水"", ""⑥ 七"", ""⑦ 火"", ""⑧ 母"", ""⑨ 白"", ""⑩ 長""]",②,外,
8급,84,2019-02-23,28,select_hanja,다음 밑줄 친 말에 해당하는 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,셋에 넷을 더하면 일곱 입니다,일곱,"[""① 人"", ""② 外"", ""③ 王"", ""④ 北"", ""⑤ 水"", ""⑥ 七"", ""⑦ 火"", ""⑧ 母"", ""⑨ 白"", ""⑩ 長""]",⑥,七,
8급,84,2019-02-23,29,select_hanja,다음 밑줄 친 말에 해당하는 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,짧은 것과 긴 것은 재봐 야 압니다,긴,"[""① 人"", ""② 外"", ""③ 王"", ""④ 北"", ""⑤ 水"", ""⑥ 七"", ""⑦ 火"", ""⑧ 母"", ""⑨ 白"", ""⑩ 長""]",⑩,長,
8급,84,2019-02-23,30,select_hanja,다음 밑줄 친 말에 해당하는 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,화장실은 이 건물 북쪽 끝에 있습니다,북쪽,"[""① 人"", ""② 外"", ""③ 王"", ""④ 北"", ""⑤ 水"", ""⑥ 七"", ""⑦ 火"", ""⑧ 母"", ""⑨ 白"", ""⑩ 長""]",④,北,
8급,84,2019-02-23,31,hunum,다음 漢字의 訓과 音을 쓰세요.,大,大,,큰 대,큰 대,
8급,84,2019-02-23,32,hunum,다음 漢字의 訓과 音을 쓰세요.,山,山,,메 산,메 산,
8급,84,2019-02-23,33,hunum,다음 漢字의 訓과 音을 쓰세요.,民,民,,백성 민,백성 민,
8급,84,2019-02-23,34,hunum,다음 漢字의 訓과 音을 쓰세요.,九,九,,아홉 구,아홉 구,
8급,84,2019-02-23,35,hunum,다음 漢字의 訓과 音을 쓰세요.,西,西,,서녘 서,서녘 서,
8급,84,2019-02-23,36,hunum,다음 漢字의 訓과 音을 쓰세요.,一,一,,한 일,한 일,
8급,84,2019-02-23,37,hunum,다음 漢字의 訓과 音을 쓰세요.,寸,寸,,마디 촌,마디 촌,
8급,84,2019-02-23,38,hunum,다음 漢字의 訓과 音을 쓰세요.,月,月,,달 월,달 월,
8급,84,2019-02-23,39,hunum,다음 漢字의 訓과 音을 쓰세요.,生,生,,날 생,날 생,
8급,84,2019-02-23,40,hunum,다음 漢字의 訓과 音을 쓰세요.,中,中,,가운데 중,가운데 중,
8급,84,2019-02-23,41,select_hun,다음 漢字의 訓을 <보기>에서 찾아 그 번호를 쓰세요.,弟,弟,"[""① 여섯"", ""② 아우"", ""③ 흙"", ""④ 먼저""]",②,아우,
8급,84,2019-02-23,42,select_hun,다음 漢字의 訓을 <보기>에서 찾아 그 번호를 쓰세요.,先,先,"[""① 여섯"", ""② 아우"", ""③ 흙"", ""④ 먼저""]",④,먼저,
8급,84,2019-02-23,43,select_hun,다음 漢字의 訓을 <보기>에서 찾아 그 번호를 쓰세요.,六,六,"[""① 여섯"", ""② 아우"", ""③ 흙"", ""④ 먼저""]",①,여섯,
8급,84,2019-02-23,44,select_hun,다음 漢字의 訓을 <보기>에서 찾아 그 번호를 쓰세요.,土,土,"[""① 여섯"", ""② 아우"", ""③ 흙"", ""④ 먼저""]",③,흙,
8급,84,2019-02-23,45,select_eum,다음 漢字의 音을 <보기>에서 찾아 그 번호를 쓰세요.,十,十,"[""① 금"", ""② 삼"", ""③ 십"", ""④ 형""]",③,십,
8급,84,2019-02-23,46,select_eum,다음 漢字의 音을 <보기>에서 찾아 그 번호를 쓰세요.,金,金,"[""① 금"", ""② 삼"", ""③ 십"", ""④ 형""]",①,금,
8급,84,2019-02-23,47,select_eum,다음 漢字의 音을 <보기>에서 찾아 그 번호를 쓰세요.,兄,兄,"[""① 금"", ""② 삼"", ""③ 십"", ""④ 형""]",④,형,
8급,84,2019-02-23,48,select_eum,다음 漢字의 音을 <보기>에서 찾아 그 번호를 쓰세요.,三,三,"[""① 금"", ""② 삼"", ""③ 십"", ""④ 형""]",②,삼,
8급,84,2019-02-23,49,stroke,다음 漢字의 진하게 표시한 획은 몇 번째 쓰는지 <보기>에서 찾아 그 번호를 쓰세요.,,,"[""① 첫 번째"", ""② 두 번째"", ""③ 세 번째"", ""④ 네 번째"", ""⑤ 다섯 번째"", ""⑥ 여섯 번째"", ""⑦ 일곱 번째"", ""⑧ 여덟 번째"", ""⑨ 아홉 번째"", ""⑩ 열 번째""]",④,네 번째,exam-strokes/stroke_8_84_49.png
8급,84,2019-02-23,50,stroke,다음 漢字의 진하게 표시한 획은 몇 번째 쓰는지 <보기>에서 찾아 그 번호를 쓰세요.,,,"[""① 첫 번째"", ""② 두 번째"", ""③ 세 번째"", ""④ 네 번째"", ""⑤ 다섯 번째"", ""⑥ 여섯 번째"", ""⑦ 일곱 번째"", ""⑧ 여덟 번째"", ""⑨ 아홉 번째"", ""⑩ 열 번째""]",⑨,아홉 번째,exam-strokes/stroke_8_84_50.png
8급,85,2019-06-01,1,dokum,다음 글의 ( ) 안에 있는 漢字의 讀音을 쓰세요.,(三)월,三,,삼,삼,
8급,85,2019-06-01,2,dokum,다음 글의 ( ) 안에 있는 漢字의 讀音을 쓰세요.,(一)일은,一,,일,일,
8급,85,2019-06-01,3,dokum,다음 글의 ( ) 안에 있는 漢字의 讀音을 쓰세요.,(大),大,,대,대,
8급,85,2019-06-01,4,dokum,다음 글의 ( ) 안에 있는 漢字의 讀音을 쓰세요.,(韓) 독립,韓,,한,한,
8급,85,2019-06-01,5,dokum,다음 글의 ( ) 안에 있는 漢字의 讀音을 쓰세요.,(萬)세를 외쳤던,萬,,만,만,
8급,85,2019-06-01,6,dokum,다음 글의 ( ) 안에 있는 漢字의 讀音을 쓰세요.,기념(日)입니다,日,,일,일,
8급,85,2019-06-01,7,dokum,다음 글의 ( ) 안에 있는 漢字의 讀音을 쓰세요.,(學),學,,학,학,
8급,85,2019-06-01,8,dokum,다음 글의 ( ) 안에 있는 漢字의 讀音을 쓰세요.,(校)에서는,校,,교,교,
8급,85,2019-06-01,9,dokum,다음 글의 ( ) 안에 있는 漢字의 讀音을 쓰세요.,(國)기를 게양하여,國,,국,국,
8급,85,2019-06-01,10,dokum,다음 글의 ( ) 안에 있는 漢字의 讀音을 쓰세요.,(民)족 정신을 기억합니 다,民,,민,민,
8급,85,2019-06-01,11,select_hanja,다음 훈이나 음에 알맞은 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,아홉,아홉,"[""① 門"", ""② 長"", ""③ 王"", ""④ 女"", ""⑤ 兄"", ""⑥ 中"", ""⑦ 二"", ""⑧ 軍"", ""⑨ 金"", ""⑩ 九""]",⑩,九,
8급,85,2019-06-01,12,select_hanja,다음 훈이나 음에 알맞은 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,문,문,"[""① 門"", ""② 長"", ""③ 王"", ""④ 女"", ""⑤ 兄"", ""⑥ 中"", ""⑦ 二"", ""⑧ 軍"", ""⑨ 金"", ""⑩ 九""]",①,門,
8급,85,2019-06-01,13,select_hanja,다음 훈이나 음에 알맞은 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,쇠,쇠,"[""① 門"", ""② 長"", ""③ 王"", ""④ 女"", ""⑤ 兄"", ""⑥ 中"", ""⑦ 二"", ""⑧ 軍"", ""⑨ 金"", ""⑩ 九""]",⑨,金,
8급,85,2019-06-01,14,select_hanja,다음 훈이나 음에 알맞은 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,가운데,가운데,"[""① 門"", ""② 長"", ""③ 王"", ""④ 女"", ""⑤ 兄"", ""⑥ 中"", ""⑦ 二"", ""⑧ 軍"", ""⑨ 金"", ""⑩ 九""]",⑥,中,
8급,85,2019-06-01,15,select_hanja,다음 훈이나 음에 알맞은 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,장,장,"[""① 門"", ""② 長"", ""③ 王"", ""④ 女"", ""⑤ 兄"", ""⑥ 中"", ""⑦ 二"", ""⑧ 軍"", ""⑨ 金"", ""⑩ 九""]",②,長,
8급,85,2019-06-01,16,select_hanja,다음 훈이나 음에 알맞은 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,왕,왕,"[""① 門"", ""② 長"", ""③ 王"", ""④ 女"", ""⑤ 兄"", ""⑥ 中"", ""⑦ 二"", ""⑧ 軍"", ""⑨ 金"", ""⑩ 九""]",③,王,
8급,85,2019-06-01,17,select_hanja,다음 훈이나 음에 알맞은 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,둘,둘,"[""① 門"", ""② 長"", ""③ 王"", ""④ 女"", ""⑤ 兄"", ""⑥ 中"", ""⑦ 二"", ""⑧ 軍"", ""⑨ 金"", ""⑩ 九""]",⑦,二,
8급,85,2019-06-01,18,select_hanja,다음 훈이나 음에 알맞은 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,녀,녀,"[""① 門"", ""② 長"", ""③ 王"", ""④ 女"", ""⑤ 兄"", ""⑥ 中"", ""⑦ 二"", ""⑧ 軍"", ""⑨ 金"", ""⑩ 九""]",④,女,
8급,85,2019-06-01,19,select_hanja,다음 훈이나 음에 알맞은 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,군,군,"[""① 門"", ""② 長"", ""③ 王"", ""④ 女"", ""⑤ 兄"", ""⑥ 中"", ""⑦ 二"", ""⑧ 軍"", ""⑨ 金"", ""⑩ 九""]",⑧,軍,
8급,85,2019-06-01,20,select_hanja,다음 훈이나 음에 알맞은 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,형,형,"[""① 門"", ""② 長"", ""③ 王"", ""④ 女"", ""⑤ 兄"", ""⑥ 中"", ""⑦ 二"", ""⑧ 軍"", ""⑨ 金"", ""⑩ 九""]",⑤,兄,
8급,85,2019-06-01,21,select_hanja,다음 밑줄 친 말에 해당하는 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,나무를 심었습니다,나무,"[""① 先"", ""② 白"", ""③ 五"", ""④ 弟"", ""⑤ 人"", ""⑥ 靑"", ""⑦ 木"", ""⑧ 小"", ""⑨ 水"", ""⑩ 母""]",⑦,木,
8급,85,2019-06-01,22,select_hanja,다음 밑줄 친 말에 해당하는 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,어머니는 자식에게 모든 것을 아낌없이 줍니다,어머니,"[""① 先"", ""② 白"", ""③ 五"", ""④ 弟"", ""⑤ 人"", ""⑥ 靑"", ""⑦ 木"", ""⑧ 小"", ""⑨ 水"", ""⑩ 母""]",⑩,母,
8급,85,2019-06-01,23,select_hanja,다음 밑줄 친 말에 해당하는 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,골짜기에 맑은 물이 졸 졸졸 흐릅니다,물,"[""① 先"", ""② 白"", ""③ 五"", ""④ 弟"", ""⑤ 人"", ""⑥ 靑"", ""⑦ 木"", ""⑧ 小"", ""⑨ 水"", ""⑩ 母""]",⑨,水,
8급,85,2019-06-01,24,select_hanja,다음 밑줄 친 말에 해당하는 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,작은 연못가에 수선화가 피어 있습니다,작,"[""① 先"", ""② 白"", ""③ 五"", ""④ 弟"", ""⑤ 人"", ""⑥ 靑"", ""⑦ 木"", ""⑧ 小"", ""⑨ 水"", ""⑩ 母""]",⑧,小,
8급,85,2019-06-01,25,select_hanja,다음 밑줄 친 말에 해당하는 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,진달래꽃보다 개나리꽃 이 먼저 피었습니다,먼저,"[""① 先"", ""② 白"", ""③ 五"", ""④ 弟"", ""⑤ 人"", ""⑥ 靑"", ""⑦ 木"", ""⑧ 小"", ""⑨ 水"", ""⑩ 母""]",①,先,
8급,85,2019-06-01,26,select_hanja,다음 밑줄 친 말에 해당하는 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,꽃밭 사이 길로 사람이 지 나갑니다,사람,"[""① 先"", ""② 白"", ""③ 五"", ""④ 弟"", ""⑤ 人"", ""⑥ 靑"", ""⑦ 木"", ""⑧ 小"", ""⑨ 水"", ""⑩ 母""]",⑤,人,
8급,85,2019-06-01,27,select_hanja,다음 밑줄 친 말에 해당하는 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,푸른 언덕으로 오솔길이 나 있습니다,푸른,"[""① 先"", ""② 白"", ""③ 五"", ""④ 弟"", ""⑤ 人"", ""⑥ 靑"", ""⑦ 木"", ""⑧ 小"", ""⑨ 水"", ""⑩ 母""]",⑥,靑,
8급,85,2019-06-01,28,select_hanja,다음 밑줄 친 말에 해당하는 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,흰 구름이 두둥실 떠 있 습니다,흰,"[""① 先"", ""② 白"", ""③ 五"", ""④ 弟"", ""⑤ 人"", ""⑥ 靑"", ""⑦ 木"", ""⑧ 小"", ""⑨ 水"", ""⑩ 母""]",②,白,
8급,85,2019-06-01,29,select_hanja,다음 밑줄 친 말에 해당하는 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,우리 동생은 개구쟁이입 니다,동생,"[""① 先"", ""② 白"", ""③ 五"", ""④ 弟"", ""⑤ 人"", ""⑥ 靑"", ""⑦ 木"", ""⑧ 小"", ""⑨ 水"", ""⑩ 母""]",④,弟,
8급,85,2019-06-01,30,select_hanja,다음 밑줄 친 말에 해당하는 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,다섯 사람이 함께 왔습 니다,다섯,"[""① 先"", ""② 白"", ""③ 五"", ""④ 弟"", ""⑤ 人"", ""⑥ 靑"", ""⑦ 木"", ""⑧ 小"", ""⑨ 水"", ""⑩ 母""]",③,五,
8급,85,2019-06-01,31,hunum,다음 漢字의 訓과 音을 쓰세요.,南,南,,남녘 남,남녘 남,
8급,85,2019-06-01,32,hunum,다음 漢字의 訓과 音을 쓰세요.,月,月,,달 월,달 월,
8급,85,2019-06-01,33,hunum,다음 漢字의 訓과 音을 쓰세요.,十,十,,열 십,열 십,
8급,85,2019-06-01,34,hunum,다음 漢字의 訓과 音을 쓰세요.,室,室,,집 실,집 실,
8급,85,2019-06-01,35,hunum,다음 漢字의 訓과 音을 쓰세요.,土,土,,흙 토,흙 토,
8급,85,2019-06-01,36,hunum,다음 漢字의 訓과 音을 쓰세요.,年,年,,해 년,해 년,
8급,85,2019-06-01,37,hunum,다음 漢字의 訓과 音을 쓰세요.,八,八,,여덟 팔,여덟 팔,
8급,85,2019-06-01,38,hunum,다음 漢字의 訓과 音을 쓰세요.,火,火,,불 화,불 화,
8급,85,2019-06-01,39,hunum,다음 漢字의 訓과 音을 쓰세요.,七,七,,일곱 칠,일곱 칠,
8급,85,2019-06-01,40,hunum,다음 漢字의 訓과 音을 쓰세요.,寸,寸,,마디 촌,마디 촌,
8급,85,2019-06-01,41,select_hun,다음 漢字의 訓을 <보기>에서 찾아 그 번호를 쓰세요.,西,西,"[""① 아버지"", ""② 여섯"", ""③ 서녘"", ""④ 바깥""]",③,서녘,
8급,85,2019-06-01,42,select_hun,다음 漢字의 訓을 <보기>에서 찾아 그 번호를 쓰세요.,父,父,"[""① 아버지"", ""② 여섯"", ""③ 서녘"", ""④ 바깥""]",①,아버지,
8급,85,2019-06-01,43,select_hun,다음 漢字의 訓을 <보기>에서 찾아 그 번호를 쓰세요.,外,外,"[""① 아버지"", ""② 여섯"", ""③ 서녘"", ""④ 바깥""]",④,바깥,
8급,85,2019-06-01,44,select_hun,다음 漢字의 訓을 <보기>에서 찾아 그 번호를 쓰세요.,六,六,"[""① 아버지"", ""② 여섯"", ""③ 서녘"", ""④ 바깥""]",②,여섯,
8급,85,2019-06-01,45,select_eum,다음 漢字의 音을 <보기>에서 찾아 그 번호를 쓰세요.,生,生,"[""① 북"", ""② 사"", ""③ 산"", ""④ 생""]",④,생,
8급,85,2019-06-01,46,select_eum,다음 漢字의 音을 <보기>에서 찾아 그 번호를 쓰세요.,北,北,"[""① 북"", ""② 사"", ""③ 산"", ""④ 생""]",①,북,
8급,85,2019-06-01,47,select_eum,다음 漢字의 音을 <보기>에서 찾아 그 번호를 쓰세요.,山,山,"[""① 북"", ""② 사"", ""③ 산"", ""④ 생""]",③,산,
8급,85,2019-06-01,48,select_eum,다음 漢字의 音을 <보기>에서 찾아 그 번호를 쓰세요.,四,四,"[""① 북"", ""② 사"", ""③ 산"", ""④ 생""]",②,사,
8급,85,2019-06-01,49,stroke,다음 漢字의 진하게 표시한 획은 몇 번째 쓰는지 <보기>에서 찾아 그 번호를 쓰세요.,,,"[""① 첫 번째"", ""② 두 번째"", ""③ 세 번째"", ""④ 네 번째"", ""⑤ 다섯 번째"", ""⑥ 여섯 번째"", ""⑦ 일곱 번째"", ""⑧ 여덟 번째"", ""⑨ 아홉 번째"", ""⑩ 열 번째""]",④,네 번째,exam-strokes/stroke_8_85_49.png
8급,85,2019-06-01,50,stroke,다음 漢字의 진하게 표시한 획은 몇 번째 쓰는지 <보기>에서 찾아 그 번호를 쓰세요.,,,"[""① 첫 번째"", ""② 두 번째"", ""③ 세 번째"", ""④ 네 번째"", ""⑤ 다섯 번째"", ""⑥ 여섯 번째"", ""⑦ 일곱 번째"", ""⑧ 여덟 번째"", ""⑨ 아홉 번째"", ""⑩ 열 번째""]",⑥,여섯 번째,exam-strokes/stroke_8_85_50.png
8급,86,2019-08-24,1,dokum,다음 글의 ( ) 안에 있는 漢字의 讀音을 쓰세요.,(八)월,八,,팔,팔,
8급,86,2019-08-24,2,dokum,다음 글의 ( ) 안에 있는 漢字의 讀音을 쓰세요.,(十),十,,십,십,
8급,86,2019-08-24,3,dokum,다음 글의 ( ) 안에 있는 漢字의 讀音을 쓰세요.,(五)일은 광복절입니다,五,,오,오,
8급,86,2019-08-24,4,dokum,다음 글의 ( ) 안에 있는 漢字의 讀音을 쓰세요.,(父),父,,부,부,
8급,86,2019-08-24,5,dokum,다음 글의 ( ) 안에 있는 漢字의 讀音을 쓰세요.,(母)님과 같이,母,,모,모,
8급,86,2019-08-24,6,dokum,다음 글의 ( ) 안에 있는 漢字의 讀音을 쓰세요.,(學),學,,학,학,
8급,86,2019-08-24,7,dokum,다음 글의 ( ) 안에 있는 漢字의 讀音을 쓰세요.,(校) 강당에 모여,校,,교,교,
8급,86,2019-08-24,8,dokum,다음 글의 ( ) 안에 있는 漢字의 讀音을 쓰세요.,(國),國,,국,국,
8급,86,2019-08-24,9,dokum,다음 글의 ( ) 안에 있는 漢字의 讀音을 쓰세요.,(民)의 한사람으로서,民,,민,민,
8급,86,2019-08-24,10,dokum,다음 글의 ( ) 안에 있는 漢字의 讀音을 쓰세요.,(萬)세를 불렀습니다,萬,,만,만,
8급,86,2019-08-24,11,select_hanja,다음 훈이나 음에 알맞은 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,아우,아우,"[""① 一"", ""② 金"", ""③ 韓"", ""④ 南"", ""⑤ 北"", ""⑥ 三"", ""⑦ 女"", ""⑧ 軍"", ""⑨ 火"", ""⑩ 弟""]",⑩,弟,
8급,86,2019-08-24,12,select_hanja,다음 훈이나 음에 알맞은 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,북녘,북녘,"[""① 一"", ""② 金"", ""③ 韓"", ""④ 南"", ""⑤ 北"", ""⑥ 三"", ""⑦ 女"", ""⑧ 軍"", ""⑨ 火"", ""⑩ 弟""]",⑤,北,
8급,86,2019-08-24,13,select_hanja,다음 훈이나 음에 알맞은 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,녀,녀,"[""① 一"", ""② 金"", ""③ 韓"", ""④ 南"", ""⑤ 北"", ""⑥ 三"", ""⑦ 女"", ""⑧ 軍"", ""⑨ 火"", ""⑩ 弟""]",⑦,女,
8급,86,2019-08-24,14,select_hanja,다음 훈이나 음에 알맞은 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,군사,군사,"[""① 一"", ""② 金"", ""③ 韓"", ""④ 南"", ""⑤ 北"", ""⑥ 三"", ""⑦ 女"", ""⑧ 軍"", ""⑨ 火"", ""⑩ 弟""]",⑧,軍,
8급,86,2019-08-24,15,select_hanja,다음 훈이나 음에 알맞은 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,불,불,"[""① 一"", ""② 金"", ""③ 韓"", ""④ 南"", ""⑤ 北"", ""⑥ 三"", ""⑦ 女"", ""⑧ 軍"", ""⑨ 火"", ""⑩ 弟""]",⑨,火,
8급,86,2019-08-24,16,select_hanja,다음 훈이나 음에 알맞은 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,쇠/성,쇠/성,"[""① 一"", ""② 金"", ""③ 韓"", ""④ 南"", ""⑤ 北"", ""⑥ 三"", ""⑦ 女"", ""⑧ 軍"", ""⑨ 火"", ""⑩ 弟""]",②,金,
8급,86,2019-08-24,17,select_hanja,다음 훈이나 음에 알맞은 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,남,남,"[""① 一"", ""② 金"", ""③ 韓"", ""④ 南"", ""⑤ 北"", ""⑥ 三"", ""⑦ 女"", ""⑧ 軍"", ""⑨ 火"", ""⑩ 弟""]",④,南,
8급,86,2019-08-24,18,select_hanja,다음 훈이나 음에 알맞은 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,한국,한국,"[""① 一"", ""② 金"", ""③ 韓"", ""④ 南"", ""⑤ 北"", ""⑥ 三"", ""⑦ 女"", ""⑧ 軍"", ""⑨ 火"", ""⑩ 弟""]",③,韓,
8급,86,2019-08-24,19,select_hanja,다음 훈이나 음에 알맞은 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,하나,하나,"[""① 一"", ""② 金"", ""③ 韓"", ""④ 南"", ""⑤ 北"", ""⑥ 三"", ""⑦ 女"", ""⑧ 軍"", ""⑨ 火"", ""⑩ 弟""]",①,一,
8급,86,2019-08-24,20,select_hanja,다음 훈이나 음에 알맞은 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,삼,삼,"[""① 一"", ""② 金"", ""③ 韓"", ""④ 南"", ""⑤ 北"", ""⑥ 三"", ""⑦ 女"", ""⑧ 軍"", ""⑨ 火"", ""⑩ 弟""]",⑥,三,
8급,86,2019-08-24,21,select_hanja,다음 밑줄 친 말에 해당하는 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,둥근 달이 떴습니다,달,"[""① 門"", ""② 小"", ""③ 六"", ""④ 大"", ""⑤ 土"", ""⑥ 外"", ""⑦ 人"", ""⑧ 木"", ""⑨ 月"", ""⑩ 水""]",⑨,月,
8급,86,2019-08-24,22,select_hanja,다음 밑줄 친 말에 해당하는 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,동쪽에 문이 있습니다,문,"[""① 門"", ""② 小"", ""③ 六"", ""④ 大"", ""⑤ 土"", ""⑥ 外"", ""⑦ 人"", ""⑧ 木"", ""⑨ 月"", ""⑩ 水""]",①,門,
8급,86,2019-08-24,23,select_hanja,다음 밑줄 친 말에 해당하는 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,맑은 물이 흐릅니다,물,"[""① 門"", ""② 小"", ""③ 六"", ""④ 大"", ""⑤ 土"", ""⑥ 外"", ""⑦ 人"", ""⑧ 木"", ""⑨ 月"", ""⑩ 水""]",⑩,水,
8급,86,2019-08-24,24,select_hanja,다음 밑줄 친 말에 해당하는 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,바깥 날씨가 덥습니다,바깥,"[""① 門"", ""② 小"", ""③ 六"", ""④ 大"", ""⑤ 土"", ""⑥ 外"", ""⑦ 人"", ""⑧ 木"", ""⑨ 月"", ""⑩ 水""]",⑥,外,
8급,86,2019-08-24,25,select_hanja,다음 밑줄 친 말에 해당하는 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,나무에 물을 주었습니다,나무,"[""① 門"", ""② 小"", ""③ 六"", ""④ 大"", ""⑤ 土"", ""⑥ 外"", ""⑦ 人"", ""⑧ 木"", ""⑨ 月"", ""⑩ 水""]",⑧,木,
8급,86,2019-08-24,26,select_hanja,다음 밑줄 친 말에 해당하는 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,작은 집들이 많습니다,작,"[""① 門"", ""② 小"", ""③ 六"", ""④ 大"", ""⑤ 土"", ""⑥ 外"", ""⑦ 人"", ""⑧ 木"", ""⑨ 月"", ""⑩ 水""]",②,小,
8급,86,2019-08-24,27,select_hanja,다음 밑줄 친 말에 해당하는 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,화분에 흙을 담습니다,흙,"[""① 門"", ""② 小"", ""③ 六"", ""④ 大"", ""⑤ 土"", ""⑥ 外"", ""⑦ 人"", ""⑧ 木"", ""⑨ 月"", ""⑩ 水""]",⑤,土,
8급,86,2019-08-24,28,select_hanja,다음 밑줄 친 말에 해당하는 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,동생은 여섯 살입니다,여섯,"[""① 門"", ""② 小"", ""③ 六"", ""④ 大"", ""⑤ 土"", ""⑥ 外"", ""⑦ 人"", ""⑧ 木"", ""⑨ 月"", ""⑩ 水""]",③,六,
8급,86,2019-08-24,29,select_hanja,다음 밑줄 친 말에 해당하는 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,큰 형이 휴가를 나왔습 니다,큰,"[""① 門"", ""② 小"", ""③ 六"", ""④ 大"", ""⑤ 土"", ""⑥ 外"", ""⑦ 人"", ""⑧ 木"", ""⑨ 月"", ""⑩ 水""]",④,大,
