level,session,exam_date,question_no,question_type,instruction,question_text,target,options,answer,answer_display,image_path
6급II,85,2019-06-01,3,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,아버지는 家業을 잇고 계십니다.,家業,,가업,가업,
6급II,85,2019-06-01,4,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,봄의 따스한 氣運이 완연합니다.,氣運,,기운,기운,
6급II,85,2019-06-01,5,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,休日 아침마다 늦잠을 잡니다.,休日,,휴일,휴일,
6급II,85,2019-06-01,6,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,이 노트북은 휴대가 便利합니다.,便利,,편리,편리,
6급II,85,2019-06-01,7,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,이 빌딩은 直線이 없습니다.,直線,,직선,직선,
6급II,85,2019-06-01,8,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,동생은 昨年보다 키가 많이 컸습 니다.,昨年,,작년,작년,
6급II,85,2019-06-01,9,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,행사는 두 部分으로 나뉩니다.,部分,,부분,부분,
6급II,85,2019-06-01,10,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,그는 예술적 表現이 뛰어납니다.,表現,,표현,표현,
6급II,85,2019-06-01,11,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,개인 물품은 各自 준비하십시오.,各自,,각자,각자,
6급II,85,2019-06-01,12,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,학교와 기업이 共同으로 주최하 는 행사입니다.,共同,,공동,공동,
6급II,85,2019-06-01,13,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,부귀와 功名을 모두 얻었습니다.,功名,,공명,공명,
6급II,85,2019-06-01,14,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,인삼은 건강에 좋은 代身 값이 비쌉니다.,代身,,대신,대신,
6급II,85,2019-06-01,15,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,신고 없이 설계 圖面을 변경하면 안 됩니다.,圖面,,도면,도면,
6급II,85,2019-06-01,16,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,초등학생이 중학생보다 讀書를 더 많이 한다고 합니다.,讀書,,독서,독서,
6급II,85,2019-06-01,17,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,한자 敎育을 실시하는 학교가 늘 고 있습니다.,敎育,,교육,교육,
6급II,85,2019-06-01,18,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,따뜻한 이야기가 담긴 記事가 많습니다.,記事,,기사,기사,
6급II,85,2019-06-01,19,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,한국은 生活 수준이 높습니다.,生活,,생활,생활,
6급II,85,2019-06-01,20,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,植物에는 엽록소가 있습니다.,植物,,식물,식물,
6급II,85,2019-06-01,21,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,옛날 住所가 기억나지 않습니다.,住所,,주소,주소,
6급II,85,2019-06-01,22,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,인명 구조는 세밀한 注意가 필요 한 작업입니다.,注意,,주의,주의,
6급II,85,2019-06-01,23,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,地球 반대편까지 하루 만에 갈 수 있습니다.,地球,,지구,지구,
6급II,85,2019-06-01,24,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,제 친구는 법률을 工夫했습니다.,工夫,,공부,공부,
6급II,85,2019-06-01,25,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,새는 空中을 날아다닙니다.,空中,,공중,공중,
6급II,85,2019-06-01,26,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,그는 果然 훌륭한 소설가입니다.,果然,,과연,과연,
6급II,85,2019-06-01,27,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,교실에 큰 窓門이 있습니다.,窓門,,창문,창문,
6급II,85,2019-06-01,28,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,內科 의사가 되고 싶었습니다.,內科,,내과,내과,
6급II,85,2019-06-01,29,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,"마음이 점점 不安해졌습니다. 6級II *** 6級과6級Ⅱ는서로다른급수입니다. 반드시지원급수를다시확인하세요. *** 80 문항 / 50분 시험 / 시험일자 : 2019. 06. 01. * 성명과 수험번호를 쓰고 문제지와 답안지는 함께 제출하세요. 성명( ), 수험번호□□□-□□-□□□□",不安,,불안,불안,
6급II,85,2019-06-01,30,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,인공지능의 발달로 우리 社會는 급격한 변화를 맞이했습니다.,社會,,사회,사회,
6급II,85,2019-06-01,31,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,영화 주인공들이 무대에 登場하 자 관객들이 환호했습니다.,登場,,등장,등장,
6급II,85,2019-06-01,32,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,어린이들은 童話를 통해 세상을 경험합니다.,童話,,동화,동화,
6급II,85,2019-06-01,33,hunum,다음 漢字의 訓과 音을 쓰세요.,才,才,,재주 재,재주 재,
6급II,85,2019-06-01,34,hunum,다음 漢字의 訓과 音을 쓰세요.,高,高,,높은 고,높은 고,
6급II,85,2019-06-01,35,hunum,다음 漢字의 訓과 音을 쓰세요.,淸,淸,,맑을 청,맑을 청,
6급II,85,2019-06-01,36,hunum,다음 漢字의 訓과 音을 쓰세요.,神,神,,귀신 신,귀신 신,
6급II,85,2019-06-01,37,hunum,다음 漢字의 訓과 音을 쓰세요.,形,形,,모양 형,모양 형,
6급II,85,2019-06-01,38,hunum,다음 漢字의 訓과 音을 쓰세요.,幸,幸,,다행 행,다행 행,
6급II,85,2019-06-01,39,hunum,다음 漢字의 訓과 音을 쓰세요.,風,風,,바람 풍,바람 풍,
6급II,85,2019-06-01,40,hunum,다음 漢字의 訓과 音을 쓰세요.,題,題,,제목 제,제목 제,
6급II,85,2019-06-01,41,hunum,다음 漢字의 訓과 音을 쓰세요.,角,角,,뿔 각,뿔 각,
6급II,85,2019-06-01,42,hunum,다음 漢字의 訓과 音을 쓰세요.,用,用,,쓸 용,쓸 용,
6급II,85,2019-06-01,43,hunum,다음 漢字의 訓과 音을 쓰세요.,急,急,,급할 급,급할 급,
6급II,85,2019-06-01,44,hunum,다음 漢字의 訓과 音을 쓰세요.,短,短,,짧을 단,짧을 단,
6급II,85,2019-06-01,45,hunum,다음 漢字의 訓과 音을 쓰세요.,堂,堂,,집 당,집 당,
6급II,85,2019-06-01,46,hunum,다음 漢字의 訓과 音을 쓰세요.,信,信,,믿을 신,믿을 신,
6급II,85,2019-06-01,47,hunum,다음 漢字의 訓과 音을 쓰세요.,聞,聞,,들을 문,들을 문,
6급II,85,2019-06-01,48,hunum,다음 漢字의 訓과 音을 쓰세요.,半,半,,반 반,반 반,
6급II,85,2019-06-01,49,hunum,다음 漢字의 訓과 音을 쓰세요.,發,發,,필 발,필 발,
6급II,85,2019-06-01,50,hunum,다음 漢字의 訓과 音을 쓰세요.,雪,雪,,눈 설,눈 설,
6급II,85,2019-06-01,51,hunum,다음 漢字의 訓과 音을 쓰세요.,省,省,,살필 성 | 덜 생,살필 성 | 덜 생,
6급II,85,2019-06-01,52,hunum,다음 漢字의 訓과 音을 쓰세요.,術,術,,재주 술,재주 술,
6급II,85,2019-06-01,53,hunum,다음 漢字의 訓과 音을 쓰세요.,新,新,,새 신,새 신,
6급II,85,2019-06-01,54,hunum,다음 漢字의 訓과 音을 쓰세요.,藥,藥,,약 약,약 약,
6급II,85,2019-06-01,55,hunum,다음 漢字의 訓과 音을 쓰세요.,勇,勇,,날랠 용,날랠 용,
6급II,85,2019-06-01,56,hunum,다음 漢字의 訓과 音을 쓰세요.,飮,飮,,마실 음,마실 음,
6급II,85,2019-06-01,57,hunum,다음 漢字의 訓과 音을 쓰세요.,作,作,,지을 작,지을 작,
6급II,85,2019-06-01,58,hunum,다음 漢字의 訓과 音을 쓰세요.,戰,戰,,싸움 전,싸움 전,
6급II,85,2019-06-01,59,hunum,다음 漢字의 訓과 音을 쓰세요.,庭,庭,,뜰 정,뜰 정,
6급II,85,2019-06-01,60,hunum,다음 漢字의 訓과 音을 쓰세요.,體,體,,몸 체,몸 체,
6급II,85,2019-06-01,61,hunum,다음 漢字의 訓과 音을 쓰세요.,弱,弱,,약할 약,약할 약,
6급II,85,2019-06-01,62,banui_select,다음 밑줄 친 漢字와 뜻이 반대되는 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,생태계 및 자연자원 보호를 위해 일부 탐방로의 ( )入을 제한합니다.,()入,"[""① 出"", ""② 道"", ""③ 始"", ""④ 反""]",①,出,
6급II,85,2019-06-01,63,banui_select,다음 중 뜻이 서로 반대(또는 상대)되는 漢字끼리 연결되지 않은 것을 찾아 그 번호를 쓰세요.,,,"[""① 大 ↔ 小"", ""② 洞 ↔ 里"", ""③ 左 ↔ 右"", ""④ 前 ↔ 後""]",②,洞 ↔ 里,
6급II,85,2019-06-01,64,select_hanja,다음 문장에 어울리는 漢字語가 되도록 ( ) 안에 알맞은 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,平( )를 기원합니다.,平(),"[""① 和"", ""② 集"", ""③ 第"", ""④ 消""]",①,和,
6급II,85,2019-06-01,65,select_hanja,다음 문장에 어울리는 漢字語가 되도록 ( ) 안에 알맞은 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,방마다 ( )火기가 있습니다.,()火,"[""① 和"", ""② 集"", ""③ 第"", ""④ 消""]",④,消,
6급II,85,2019-06-01,66,mean_select,다음 뜻에 맞는 漢字語를 <보기>에서 찾아 그 번호를 쓰세요.,서로 대하여 섬.,,"[""① 文明"", ""② 計算"", ""③ 對立"", ""④ 世界"", ""⑤ 問答"", ""⑥ 方今""]",③,對立,
6급II,85,2019-06-01,67,mean_select,다음 뜻에 맞는 漢字語를 <보기>에서 찾아 그 번호를 쓰세요.,온 세상,,"[""① 文明"", ""② 計算"", ""③ 對立"", ""④ 世界"", ""⑤ 問答"", ""⑥ 方今""]",④,世界,
6급II,85,2019-06-01,68,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,교장 선생님께서 훈화를 하십니 다.,교장,,校長,校長,
6급II,85,2019-06-01,69,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,한강을 남북으로 가로지르는 다 리가 서른 개 넘게 있습니다.,남북,,南北,南北,
6급II,85,2019-06-01,70,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,저는 삼촌이 많습니다.,삼촌,,三寸,三寸,
6급II,85,2019-06-01,71,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,십만의 관중이 노래를 함께 따 라 불렀습니다.,십만,,十萬,十萬,
6급II,85,2019-06-01,72,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,조선시대 왕실의 행사를 그림으 로 그려 보전해 오고 있습니다.,왕실,,王室,王室,
6급II,85,2019-06-01,73,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,형제간의 우애가 깊습니다.,형제,,兄弟,兄弟,
6급II,85,2019-06-01,74,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,어느덧 서산에 노을이 붉게 물 들었습니다.,서산,,西山,西山,
6급II,85,2019-06-01,75,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,오월 하늘은 맑고 푸릅니다.,오월,,五月,五月,
6급II,85,2019-06-01,76,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,날씨가 추워지면 군인들은 위문 편지를 많이 받습니다.,군인,,軍人,軍人,
6급II,85,2019-06-01,77,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,부모님을 공경해야 합니다.,부모,,父母,父母,
6급II,85,2019-06-01,78,stroke,다음 漢字의 짙게 표시한 획은 몇 번째 쓰는 획인지 <보기>에서 찾아 그 번호를 쓰세요.,,,"[""① 첫 번째"", ""② 두 번째"", ""③ 세 번째"", ""④ 네 번째"", ""⑤ 다섯 번째"", ""⑥ 여섯 번째"", ""⑦ 일곱 번째"", ""⑧ 여덟 번째"", ""⑨ 아홉 번째"", ""⑩ 열 번째""]",⑤,다섯 번째,exam-strokes/stroke_6ii_85_78.png
6급II,85,2019-06-01,79,stroke,다음 漢字의 짙게 표시한 획은 몇 번째 쓰는 획인지 <보기>에서 찾아 그 번호를 쓰세요.,,,"[""① 첫 번째"", ""② 두 번째"", ""③ 세 번째"", ""④ 네 번째"", ""⑤ 다섯 번째"", ""⑥ 여섯 번째"", ""⑦ 일곱 번째"", ""⑧ 여덟 번째"", ""⑨ 아홉 번째"", ""⑩ 열 번째""]",⑥,여섯 번째,exam-strokes/stroke_6ii_85_79.png
6급II,85,2019-06-01,80,stroke,다음 漢字의 짙게 표시한 획은 몇 번째 쓰는 획인지 <보기>에서 찾아 그 번호를 쓰세요.,,,"[""① 첫 번째"", ""② 두 번째"", ""③ 세 번째"", ""④ 네 번째"", ""⑤ 다섯 번째"", ""⑥ 여섯 번째"", ""⑦ 일곱 번째"", ""⑧ 여덟 번째"", ""⑨ 아홉 번째"", ""⑩ 열 번째""]",③,세 번째,exam-strokes/stroke_6ii_85_80.png
6급II,86,2019-08-24,1,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,國立박물관은 용산에 있습니다.,國立,,국립,국립,
6급II,86,2019-08-24,2,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,유명한 외국 배우가 다음 달 來韓 합니다.,來韓,,내한,내한,
6급II,86,2019-08-24,3,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,아버지는 퇴직 후에 農夫가 되 겠다고 하십니다.,農夫,,농부,농부,
6급II,86,2019-08-24,4,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,그는 短身이지만 무슨 운동이든 잘합니다.,短身,,단신,단신,
6급II,86,2019-08-24,5,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,형은 힙합 歌手를 좋아합니다.,歌手,,가수,가수,
6급II,86,2019-08-24,6,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,길이 미끄러우니 넘어지지 않도 록 注意해야 합니다.,注意,,주의,주의,
6급II,86,2019-08-24,7,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,옛 선비들은 경제적 이익보다 名分을 중시하였습니다.,名分,,명분,명분,
6급II,86,2019-08-24,8,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,개화기 때 외국의 文物이 많이 들어왔습니다.,文物,,문물,문물,
6급II,86,2019-08-24,9,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,학교 대표로 소감을 發表하였습 니다.,發表,,발표,발표,
6급II,86,2019-08-24,10,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,노인 복지 事業을 확대합니다.,事業,,사업,사업,
6급II,86,2019-08-24,11,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,할아버지는 고향 山川을 늘 그 리워하십니다.,山川,,산천,산천,
6급II,86,2019-08-24,12,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,제가 만든 드론이 上空을 날고 있습니다.,上空,,상공,상공,
6급II,86,2019-08-24,13,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,회의를 할 때 書記의 역할이 아 주 중요합니다.,書記,,서기,서기,
6급II,86,2019-08-24,14,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,이번 행사는 생각보다 成果가 컸습니다.,成果,,성과,성과,
6급II,86,2019-08-24,15,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,時間 여행은 인류의 영원한 꿈 일까요?,時間,,시간,시간,
6급II,86,2019-08-24,16,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,수요일마다 市場이 열립니다.,市場,,시장,시장,
6급II,86,2019-08-24,17,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,회의는 아침 10시에 始作합니 다.,始作,,시작,시작,
6급II,86,2019-08-24,18,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,교사는 학생의 心理 상태를 잘 살펴야 합니다.,心理,,심리,심리,
6급II,86,2019-08-24,19,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,선생님을 만난 것은 저에게 큰 幸運입니다.,幸運,,행운,행운,
6급II,86,2019-08-24,20,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,선수들은 이번 경기에 全力을 다했습니다.,全力,,전력,전력,
6급II,86,2019-08-24,21,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,이 행사에서는 여러 地方의 특 산물을 맛볼 수 있습니다.,地方,,지방,지방,
6급II,86,2019-08-24,22,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,조각보에는 直線의 아름다움이 담겨 있습니다.,直線,,직선,직선,
6급II,86,2019-08-24,23,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,이 영화는 靑春의 아름다움을 다시 생각하게 합니다.,靑春,,청춘,청춘,
6급II,86,2019-08-24,24,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,요즘은 體面을 중시하는 문화가 많이 사라졌습니다.,體面,,체면,체면,
6급II,86,2019-08-24,25,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,"교육의 기회가 平等한 사회를 꿈꾸고 있습니다. 6級II *** 6級과6級Ⅱ는서로다른급수입니다. 반드시지원급수를다시확인하세요. *** 80 문항 / 50분 시험 / 시험일자 : 2019. 08. 24. * 성명과 수험번호를 쓰고 문제지와 답안지는 함께 제출하세요. 성명( ), 수험번호□□□-□□-□□□□",平等,,평등,평등,
6급II,86,2019-08-24,26,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,어른도 童話를 읽습니다.,童話,,동화,동화,
6급II,86,2019-08-24,27,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,제 동생은 算數를 좋아합니다.,算數,,산수,산수,
6급II,86,2019-08-24,28,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,해외여행 중에 현지 家庭을 방 문했던 적이 있습니다.,家庭,,가정,가정,
6급II,86,2019-08-24,29,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,회사 正門 앞에 큰 조각상이 있 습니다.,正門,,정문,정문,
6급II,86,2019-08-24,30,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,쉬운 問題를 자꾸 틀립니다.,問題,,문제,문제,
6급II,86,2019-08-24,31,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,매일 새로운 기술이 出現하고 있습니다.,出現,,출현,출현,
6급II,86,2019-08-24,32,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,무슨 일이든 自信이 있어야 잘 할 수 있습니다.,自信,,자신,자신,
6급II,86,2019-08-24,33,hunum,다음 漢字의 訓과 音을 쓰세요.,對,對,,대할 대,대할 대,
6급II,86,2019-08-24,34,hunum,다음 漢字의 訓과 音을 쓰세요.,東,東,,동녘 동,동녘 동,
6급II,86,2019-08-24,35,hunum,다음 漢字의 訓과 音을 쓰세요.,登,登,,오를 등,오를 등,
6급II,86,2019-08-24,36,hunum,다음 漢字의 訓과 音을 쓰세요.,夏,夏,,여름 하,여름 하,
6급II,86,2019-08-24,37,hunum,다음 漢字의 訓과 音을 쓰세요.,里,里,,마을 리,마을 리,
6급II,86,2019-08-24,38,hunum,다음 漢字의 訓과 音을 쓰세요.,林,林,,수풀 림,수풀 림,
6급II,86,2019-08-24,39,hunum,다음 漢字의 訓과 音을 쓰세요.,每,每,,매양 매,매양 매,
6급II,86,2019-08-24,40,hunum,다음 漢字의 訓과 音을 쓰세요.,草,草,,풀 초,풀 초,
6급II,86,2019-08-24,41,hunum,다음 漢字의 訓과 音을 쓰세요.,光,光,,빛 광,빛 광,
6급II,86,2019-08-24,42,hunum,다음 漢字의 訓과 音을 쓰세요.,急,急,,급할 급,급할 급,
6급II,86,2019-08-24,43,hunum,다음 漢字의 訓과 音을 쓰세요.,孝,孝,,효도 효,효도 효,
6급II,86,2019-08-24,44,hunum,다음 漢字의 訓과 音을 쓰세요.,安,安,,편안 안,편안 안,
6급II,86,2019-08-24,45,hunum,다음 漢字의 訓과 音을 쓰세요.,動,動,,움직일 동,움직일 동,
6급II,86,2019-08-24,46,hunum,다음 漢字의 訓과 音을 쓰세요.,海,海,,바다 해,바다 해,
6급II,86,2019-08-24,47,hunum,다음 漢字의 訓과 音을 쓰세요.,風,風,,바람 풍,바람 풍,
6급II,86,2019-08-24,48,hunum,다음 漢字의 訓과 音을 쓰세요.,秋,秋,,가을 추,가을 추,
6급II,86,2019-08-24,49,hunum,다음 漢字의 訓과 音을 쓰세요.,寸,寸,,마디 촌,마디 촌,
6급II,86,2019-08-24,50,hunum,다음 漢字의 訓과 音을 쓰세요.,集,集,,모을 집,모을 집,
6급II,86,2019-08-24,51,hunum,다음 漢字의 訓과 音을 쓰세요.,主,主,,주인 주,주인 주,
6급II,86,2019-08-24,52,hunum,다음 漢字의 訓과 音을 쓰세요.,戰,戰,,싸움 전,싸움 전,
6급II,86,2019-08-24,53,hunum,다음 漢字의 訓과 音을 쓰세요.,育,育,,기를 육,기를 육,
6급II,86,2019-08-24,54,hunum,다음 漢字의 訓과 音을 쓰세요.,窓,窓,,창 창,창 창,
6급II,86,2019-08-24,55,hunum,다음 漢字의 訓과 音을 쓰세요.,千,千,,일천 천,일천 천,
6급II,86,2019-08-24,56,hunum,다음 漢字의 訓과 音을 쓰세요.,班,班,,나눌 반,나눌 반,
6급II,86,2019-08-24,57,hunum,다음 漢字의 訓과 音을 쓰세요.,利,利,,이할 리,이할 리,
6급II,86,2019-08-24,58,hunum,다음 漢字의 訓과 音을 쓰세요.,堂,堂,,집 당,집 당,
6급II,86,2019-08-24,59,hunum,다음 漢字의 訓과 音을 쓰세요.,氣,氣,,기운 기,기운 기,
6급II,86,2019-08-24,60,hunum,다음 漢字의 訓과 音을 쓰세요.,花,花,,꽃 화,꽃 화,
6급II,86,2019-08-24,61,hunum,다음 漢字의 訓과 音을 쓰세요.,球,球,,공 구,공 구,
6급II,86,2019-08-24,62,banui_select,다음 중 뜻이 서로 반대(또는 상대)되는 漢字끼리 연결되지 않은 것을 찾아 그 번호를 쓰세요.,,,"[""① 左 ↔ 右"", ""② 大 ↔ 小"", ""③ 兄 ↔ 弟"", ""④ 淸 ↔ 明""]",④,淸 ↔ 明,
6급II,86,2019-08-24,63,banui_select,다음 중 뜻이 서로 반대(또는 상대)되는 漢字끼리 연결되지 않은 것을 찾아 그 번호를 쓰세요.,,,"[""① 前 ↔ 後"", ""② 老 ↔ 少"", ""③ 天 ↔ 下"", ""④ 男 ↔ 女""]",③,天 ↔ 下,
6급II,86,2019-08-24,64,select_hanja,다음 문장에 어울리는 漢字語가 되도록 ( ) 안에 알맞은 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,자기 反( )이 없는 삶은 발전 이 없습니다.,反(),"[""① 世"", ""② 省"", ""③ 術"", ""④ 重""]",②,省,
6급II,86,2019-08-24,65,select_hanja,다음 문장에 어울리는 漢字語가 되도록 ( ) 안에 알맞은 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,직업의 ( )界는 다양합니다.,()界,"[""① 世"", ""② 省"", ""③ 術"", ""④ 重""]",①,世,
6급II,86,2019-08-24,66,mean_select,다음 뜻에 맞는 漢字語를 <보기>에서 찾아 그 번호를 쓰세요.,먼저 산 조상.,,"[""① 色紙"", ""② 住所"", ""③ 消火"", ""④ 圖形"", ""⑤ 先祖"", ""⑥ 車道""]",⑤,先祖,
6급II,86,2019-08-24,67,mean_select,다음 뜻에 맞는 漢字語를 <보기>에서 찾아 그 번호를 쓰세요.,물감을 들인 종이.,,"[""① 色紙"", ""② 住所"", ""③ 消火"", ""④ 圖形"", ""⑤ 先祖"", ""⑥ 車道""]",①,色紙,
6급II,86,2019-08-24,68,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,학교에서 친구와 놀았습니다.,학교,,學校,學校,
6급II,86,2019-08-24,69,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,휴가를 십일 동안 보냈습니다.,십일,,十日,十日,
6급II,86,2019-08-24,70,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,군인의 숫자가 크게 감소하였 습니다.,군인,,軍人,軍人,
6급II,86,2019-08-24,71,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,저희 부모님은 교사이십니다.,부모,,父母,父母,
6급II,86,2019-08-24,72,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,지난 이월에 마을 도서관이 문 을 열었습니다.,이월,,二月,二月,
6급II,86,2019-08-24,73,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,미국의 남북전쟁은 노예 문제 로 시작되었습니다.,남북,,南北,南北,
6급II,86,2019-08-24,74,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,그 법안은 만민의 지지를 받고 있습니다.,만민,,萬民,萬民,
6급II,86,2019-08-24,75,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,실장님은 일찍 출근하십니다.,실장,,室長,室長,
6급II,86,2019-08-24,76,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,토목 공사가 한창입니다.,토목,,土木,土木,
6급II,86,2019-08-24,77,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,강에는 다양한 수중 생물이 살 고 있습니다.,수중,,水中,水中,
6급II,86,2019-08-24,78,stroke,다음 漢字의 짙게 표시한 획은 몇 번째 쓰는 획인지 <보기>에서 찾아 그 번호를 쓰세요.,,,"[""① 첫 번째"", ""② 두 번째"", ""③ 세 번째"", ""④ 네 번째"", ""⑤ 다섯 번째"", ""⑥ 여섯 번째"", ""⑦ 일곱 번째"", ""⑧ 여덟 번째"", ""⑨ 아홉 번째"", ""⑩ 열 번째""]",⑦,일곱 번째,exam-strokes/stroke_6ii_86_78.png
6급II,86,2019-08-24,79,stroke,다음 漢字의 짙게 표시한 획은 몇 번째 쓰는 획인지 <보기>에서 찾아 그 번호를 쓰세요.,,,"[""① 첫 번째"", ""② 두 번째"", ""③ 세 번째"", ""④ 네 번째"", ""⑤ 다섯 번째"", ""⑥ 여섯 번째"", ""⑦ 일곱 번째"", ""⑧ 여덟 번째"", ""⑨ 아홉 번째"", ""⑩ 열 번째""]",⑥,여섯 번째,exam-strokes/stroke_6ii_86_79.png
6급II,86,2019-08-24,80,stroke,다음 漢字의 짙게 표시한 획은 몇 번째 쓰는 획인지 <보기>에서 찾아 그 번호를 쓰세요.,,,"[""① 첫 번째"", ""② 두 번째"", ""③ 세 번째"", ""④ 네 번째"", ""⑤ 다섯 번째"", ""⑥ 여섯 번째"", ""⑦ 일곱 번째"", ""⑧ 여덟 번째"", ""⑨ 아홉 번째"", ""⑩ 열 번째""]",⑧,여덟 번째,exam-strokes/stroke_6ii_86_80.png
6급II,87,2019-11-23,1,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,이 건물은 道立 도서관입니다.,道立,,도립,도립,
6급II,87,2019-11-23,2,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,各自의 일은 스스로 책임져야 합니다.,各自,,각자,각자,
6급II,87,2019-11-23,3,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,여기서 市內 버스를 탑니다.,市內,,시내,시내,
